"weights_id","weights_definition","response","period","period_label","n_units_used","n_units_dropped_no_neighbour","morans_I","expectation_under_no_dependence","perm_mean","perm_sd","perm_p2_5","perm_p50","perm_p97_5","standardised_distance_from_perm_mean","n_permutations","support_level","unit","weighting","estimand","cluster","source_sha256_first50","interval_status","no_p_value_note"
"adjacency_cross_paddock","shares a boundary, WITHIN-PADDOCK PAIRS EXCLUDED","residual_z_local","post_management","2018-2022",90,25,0.313273584825254,-0.0112359550561798,-0.0123454509229409,0.103989217148664,-0.213037678482232,-0.0130632905923757,0.195460759197189,3.1312769215551,9999,"pixel","part (paddock x community)","unweighted (Moran's I is not a weighted statistic; the RESIDUALS being tested come from a pixel-weighted fit)","BETWEEN-UNIT residual - spatial dependence diagnostic. Not an estimate of any relationship","none - the point of the test is that the paddock cluster may be too small","01b017c2478d99d15e44653541062086dc79738f52293adce48b4edb4a2e5962","diagnostic - NOT registered, and nothing here is proposed for registration","NO P-VALUE IS COMPUTED. The permutation distribution is reported as a distribution and the observed value's standardised distance from its mean is an effect size, not a test."
"inv_distance_all","1/distance between centroids, 10 km cutoff, all pairs","residual","whole_record","1988-2022",115,0,0.127009788615895,-0.0087719298245614,-0.00828573630731801,0.0361213714580736,-0.0725649933090984,-0.0105740491447387,0.0699465376888603,3.74558106356101,9999,"pixel","part (paddock x community)","unweighted (Moran's I is not a weighted statistic; the RESIDUALS being tested come from a pixel-weighted fit)","BETWEEN-UNIT residual - spatial dependence diagnostic. Not an estimate of any relationship","none - the point of the test is that the paddock cluster may be too small","01b017c2478d99d15e44653541062086dc79738f52293adce48b4edb4a2e5962","diagnostic - NOT registered, and nothing here is proposed for registration","NO P-VALUE IS COMPUTED. The permutation distribution is reported as a distribution and the observed value's standardised distance from its mean is an effect size, not a test."
"inv_distance_all","1/distance between centroids, 10 km cutoff, all pairs","residual_z_local","whole_record","1988-2022",115,0,0.090377301805788,-0.0087719298245614,-0.00823542351508147,0.036404794122059,-0.0732313986835418,-0.0105637225536226,0.0688276910143188,2.70878404064689,9999,"pixel","part (paddock x community)","unweighted (Moran's I is not a weighted statistic; the RESIDUALS being tested come from a pixel-weighted fit)","BETWEEN-UNIT residual - spatial dependence diagnostic. Not an estimate of any relationship","none - the point of the test is that the paddock cluster may be too small","01b017c2478d99d15e44653541062086dc79738f52293adce48b4edb4a2e5962","diagnostic - NOT registered, and nothing here is proposed for registration","NO P-VALUE IS COMPUTED. The permutation distribution is reported as a distribution and the observed value's standardised distance from its mean is an effect size, not a test."
"inv_distance_all","1/distance between centroids, 10 km cutoff, all pairs","residual","cropping_era","1988-2013",115,0,0.138089170394071,-0.0087719298245614,-0.0082263412931502,0.0360071536945217,-0.0720772599818058,-0.0107236332601576,0.0700122208387543,4.06351229337748,9999,"pixel","part (paddock x community)","unweighted (Moran's I is not a weighted statistic; the RESIDUALS being tested come from a pixel-weighted fit)","BETWEEN-UNIT residual - spatial dependence diagnostic. Not an estimate of any relationship","none - the point of the test is that the paddock cluster may be too small","01b017c2478d99d15e44653541062086dc79738f52293adce48b4edb4a2e5962","diagnostic - NOT registered, and nothing here is proposed for registration","NO P-VALUE IS COMPUTED. The permutation distribution is reported as a distribution and the observed value's standardised distance from its mean is an effect size, not a test."
"inv_distance_all","1/distance between centroids, 10 km cutoff, all pairs","residual_z_local","cropping_era","1988-2013",115,0,0.0964016816030441,-0.0087719298245614,-0.00808788553716079,0.0362306444614671,-0.0726359117506783,-0.0102243554615511,0.0686194104313157,2.88401072333489,9999,"pixel","part (paddock x community)","unweighted (Moran's I is not a weighted statistic; the RESIDUALS being tested come from a pixel-weighted fit)","BETWEEN-UNIT residual - spatial dependence diagnostic. Not an estimate of any relationship","none - the point of the test is that the paddock cluster may be too small","01b017c2478d99d15e44653541062086dc79738f52293adce48b4edb4a2e5962","diagnostic - NOT registered, and nothing here is proposed for registration","NO P-VALUE IS COMPUTED. The permutation distribution is reported as a distribution and the observed value's standardised distance from its mean is an effect size, not a test."
"inv_distance_all","1/distance between centroids, 10 km cutoff, all pairs","residual","post_management","2018-2022",115,0,0.126437380653606,-0.0087719298245614,-0.00853024812287871,0.0355063571487171,-0.072593975513549,-0.0104286911835261,0.0668382096524343,3.80122433318568,9999,"pixel","part (paddock x community)","unweighted (Moran's I is not a weighted statistic; the RESIDUALS being tested come from a pixel-weighted fit)","BETWEEN-UNIT residual - spatial dependence diagnostic. Not an estimate of any relationship","none - the point of the test is that the paddock cluster may be too small","01b017c2478d99d15e44653541062086dc79738f52293adce48b4edb4a2e5962","diagnostic - NOT registered, and nothing here is proposed for registration","NO P-VALUE IS COMPUTED. The permutation distribution is reported as a distribution and the observed value's standardised distance from its mean is an effect size, not a test."
"inv_distance_all","1/distance between centroids, 10 km cutoff, all pairs","residual_z_local","post_management","2018-2022",115,0,0.121129486137609,-0.0087719298245614,-0.00857906266979116,0.0356113843932351,-0.0735204192087832,-0.0103283317151991,0.0662628629952088,3.64233379346073,9999,"pixel","part (paddock x community)","unweighted (Moran's I is not a weighted statistic; the RESIDUALS being tested come from a pixel-weighted fit)","BETWEEN-UNIT residual - spatial dependence diagnostic. Not an estimate of any relationship","none - the point of the test is that the paddock cluster may be too small","01b017c2478d99d15e44653541062086dc79738f52293adce48b4edb4a2e5962","diagnostic - NOT registered, and nothing here is proposed for registration","NO P-VALUE IS COMPUTED. The permutation distribution is reported as a distribution and the observed value's standardised distance from its mean is an effect size, not a test."
"inv_distance_cross_paddock","1/distance, 10 km cutoff, WITHIN-PADDOCK PAIRS EXCLUDED","residual","whole_record","1988-2022",115,0,0.0988335667251676,-0.0087719298245614,-0.00860241368706599,0.0318074485710442,-0.0644143403992528,-0.011543913161945,0.060473851479239,3.37769878562462,9999,"pixel","part (paddock x community)","unweighted (Moran's I is not a weighted statistic; the RESIDUALS being tested come from a pixel-weighted fit)","BETWEEN-UNIT residual - spatial dependence diagnostic. Not an estimate of any relationship","none - the point of the test is that the paddock cluster may be too small","01b017c2478d99d15e44653541062086dc79738f52293adce48b4edb4a2e5962","diagnostic - NOT registered, and nothing here is proposed for registration","NO P-VALUE IS COMPUTED. The permutation distribution is reported as a distribution and the observed value's standardised distance from its mean is an effect size, not a test."
"inv_distance_cross_paddock","1/distance, 10 km cutoff, WITHIN-PADDOCK PAIRS EXCLUDED","residual_z_local","whole_record","1988-2022",115,0,0.0657305077524423,-0.0087719298245614,-0.00859663856563992,0.0320751423363783,-0.0643157419168838,-0.0114825689693491,0.061002316378912,2.31728188572318,9999,"pixel","part (paddock x community)","unweighted (Moran's I is not a weighted statistic; the RESIDUALS being tested come from a pixel-weighted fit)","BETWEEN-UNIT residual - spatial dependence diagnostic. Not an estimate of any relationship","none - the point of the test is that the paddock cluster may be too small","01b017c2478d99d15e44653541062086dc79738f52293adce48b4edb4a2e5962","diagnostic - NOT registered, and nothing here is proposed for registration","NO P-VALUE IS COMPUTED. The permutation distribution is reported as a distribution and the observed value's standardised distance from its mean is an effect size, not a test."
"inv_distance_cross_paddock","1/distance, 10 km cutoff, WITHIN-PADDOCK PAIRS EXCLUDED","residual","cropping_era","1988-2013",115,0,0.102272107855305,-0.0087719298245614,-0.00855719460008482,0.031706822183568,-0.0636789541183159,-0.011634070420672,0.0611988553620936,3.49544024985345,9999,"pixel","part (paddock x community)","unweighted (Moran's I is not a weighted statistic; the RESIDUALS being tested come from a pixel-weighted fit)","BETWEEN-UNIT residual - spatial dependence diagnostic. Not an estimate of any relationship","none - the point of the test is that the paddock cluster may be too small","01b017c2478d99d15e44653541062086dc79738f52293adce48b4edb4a2e5962","diagnostic - NOT registered, and nothing here is proposed for registration","NO P-VALUE IS COMPUTED. The permutation distribution is reported as a distribution and the observed value's standardised distance from its mean is an effect size, not a test."
"inv_distance_cross_paddock","1/distance, 10 km cutoff, WITHIN-PADDOCK PAIRS EXCLUDED","residual_z_local","cropping_era","1988-2013",115,0,0.0734593232666705,-0.0087719298245614,-0.00855040967541413,0.0319740062841106,-0.0649655949031419,-0.0112728101966939,0.0620771950379922,2.56488762194431,9999,"pixel","part (paddock x community)","unweighted (Moran's I is not a weighted statistic; the RESIDUALS being tested come from a pixel-weighted fit)","BETWEEN-UNIT residual - spatial dependence diagnostic. Not an estimate of any relationship","none - the point of the test is that the paddock cluster may be too small","01b017c2478d99d15e44653541062086dc79738f52293adce48b4edb4a2e5962","diagnostic - NOT registered, and nothing here is proposed for registration","NO P-VALUE IS COMPUTED. The permutation distribution is reported as a distribution and the observed value's standardised distance from its mean is an effect size, not a test."
"inv_distance_cross_paddock","1/distance, 10 km cutoff, WITHIN-PADDOCK PAIRS EXCLUDED","residual","post_management","2018-2022",115,0,0.127233346574074,-0.0087719298245614,-0.00877056976253414,0.031149391364706,-0.063925034024926,-0.0107788554410887,0.0571200391820504,4.36618214283018,9999,"pixel","part (paddock x community)","unweighted (Moran's I is not a weighted statistic; the RESIDUALS being tested come from a pixel-weighted fit)","BETWEEN-UNIT residual - spatial dependence diagnostic. Not an estimate of any relationship","none - the point of the test is that the paddock cluster may be too small","01b017c2478d99d15e44653541062086dc79738f52293adce48b4edb4a2e5962","diagnostic - NOT registered, and nothing here is proposed for registration","NO P-VALUE IS COMPUTED. The permutation distribution is reported as a distribution and the observed value's standardised distance from its mean is an effect size, not a test."
"inv_distance_cross_paddock","1/distance, 10 km cutoff, WITHIN-PADDOCK PAIRS EXCLUDED","residual_z_local","post_management","2018-2022",115,0,0.123890767814056,-0.0087719298245614,-0.00881107758614453,0.0311964157658982,-0.063652825095051,-0.010790657141332,0.0584413107009243,4.25375294380009,9999,"pixel","part (paddock x community)","unweighted (Moran's I is not a weighted statistic; the RESIDUALS being tested come from a pixel-weighted fit)","BETWEEN-UNIT residual - spatial dependence diagnostic. Not an estimate of any relationship","none - the point of the test is that the paddock cluster may be too small","01b017c2478d99d15e44653541062086dc79738f52293adce48b4edb4a2e5962","diagnostic - NOT registered, and nothing here is proposed for registration","NO P-VALUE IS COMPUTED. The permutation distribution is reported as a distribution and the observed value's standardised distance from its mean is an effect size, not a test."
